LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
89,Feb,18,05:44:28,combo,sshd(pam_unix)[5301],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test']"
90,Feb,18,05:44:29,combo,sshd(pam_unix)[5306],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test']"
91,Feb,18,05:44:29,combo,sshd(pam_unix)[5308],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test']"
92,Feb,18,05:44:29,combo,sshd(pam_unix)[5307],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=dialup-mum-203.94.231.54.mtnl.net.in  user=test']"
93,Feb,18,06:10:07,combo,unix_chkpwd[5314],check pass; user unknown,b780997e,check pass; user unknown,[]
94,Feb,18,06:10:07,combo,sshd(pam_unix)[5312],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.75.28.12,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=211.75.28.12']"
95,Feb,18,14:02:56,combo,sshd(pam_unix)[5315],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
96,Feb,18,14:02:57,combo,sshd(pam_unix)[5319],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
97,Feb,18,14:02:57,combo,sshd(pam_unix)[5320],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
98,Feb,18,14:02:57,combo,sshd(pam_unix)[5321],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
99,Feb,18,14:02:57,combo,sshd(pam_unix)[5322],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
100,Feb,18,14:02:57,combo,sshd(pam_unix)[5324],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
101,Feb,18,14:02:57,combo,sshd(pam_unix)[5318],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
102,Feb,18,14:02:57,combo,sshd(pam_unix)[5317],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
103,Feb,18,14:02:57,combo,sshd(pam_unix)[5316],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=c-24-7-117-28.hsd1.ca.comcast.net  user=root']"
104,Feb,18,16:57:40,combo,sshd(pam_unix)[5333],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.96.171.181  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=80.96.171.181  user=test']"
105,Feb,18,16:57:55,combo,sshd(pam_unix)[5333],1 more authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.96.171.181  user=test,cd488037,1 more authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=test,"['0', '0', '80.96.171.181']"
106,Feb,19,02:34:59,combo,sshd(pam_unix)[5340],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
107,Feb,19,02:34:59,combo,sshd(pam_unix)[5337],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
108,Feb,19,02:34:59,combo,sshd(pam_unix)[5341],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
109,Feb,19,02:34:59,combo,sshd(pam_unix)[5335],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
110,Feb,19,02:34:59,combo,sshd(pam_unix)[5339],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
111,Feb,19,02:34:59,combo,sshd(pam_unix)[5336],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
112,Feb,19,02:34:59,combo,sshd(pam_unix)[5338],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
113,Feb,19,02:34:59,combo,sshd(pam_unix)[5349],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
114,Feb,19,02:35:03,combo,sshd(pam_unix)[5351],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
115,Feb,19,02:35:03,combo,sshd(pam_unix)[5352],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=200-103-106-42.pvoce700-nrp1.e.brasiltelecom.net.br  user=root']"
116,Feb,19,11:29:53,combo,unix_chkpwd[5395],check pass; user unknown,b780997e,check pass; user unknown,[]
117,Feb,19,11:29:53,combo,sshd(pam_unix)[5379],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
118,Feb,19,11:29:53,combo,unix_chkpwd[5393],check pass; user unknown,b780997e,check pass; user unknown,[]
119,Feb,19,11:29:53,combo,sshd(pam_unix)[5374],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
120,Feb,19,11:29:53,combo,unix_chkpwd[5392],check pass; user unknown,b780997e,check pass; user unknown,[]
121,Feb,19,11:29:53,combo,sshd(pam_unix)[5372],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
122,Feb,19,11:29:53,combo,unix_chkpwd[5394],check pass; user unknown,b780997e,check pass; user unknown,[]
123,Feb,19,11:29:53,combo,sshd(pam_unix)[5378],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
124,Feb,19,11:29:53,combo,unix_chkpwd[5396],check pass; user unknown,b780997e,check pass; user unknown,[]
125,Feb,19,11:29:53,combo,sshd(pam_unix)[5381],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
126,Feb,19,11:29:54,combo,unix_chkpwd[5397],check pass; user unknown,b780997e,check pass; user unknown,[]
127,Feb,19,11:29:54,combo,sshd(pam_unix)[5376],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
128,Feb,19,11:29:54,combo,unix_chkpwd[5398],check pass; user unknown,b780997e,check pass; user unknown,[]
129,Feb,19,11:29:54,combo,sshd(pam_unix)[5380],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
130,Feb,19,11:29:54,combo,unix_chkpwd[5399],check pass; user unknown,b780997e,check pass; user unknown,[]
131,Feb,19,11:29:54,combo,sshd(pam_unix)[5387],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
132,Feb,19,11:29:55,combo,unix_chkpwd[5400],check pass; user unknown,b780997e,check pass; user unknown,[]
133,Feb,19,11:29:55,combo,sshd(pam_unix)[5388],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
134,Feb,19,11:29:58,combo,unix_chkpwd[5401],check pass; user unknown,b780997e,check pass; user unknown,[]
135,Feb,19,11:29:58,combo,sshd(pam_unix)[5386],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.168.14.22,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=222.168.14.22']"
136,Feb,19,21:28:43,combo,sshd(pam_unix)[5447],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
137,Feb,19,21:28:43,combo,sshd(pam_unix)[5443],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
138,Feb,19,21:28:43,combo,sshd(pam_unix)[5446],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
139,Feb,19,21:28:43,combo,sshd(pam_unix)[5442],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
140,Feb,19,21:28:43,combo,sshd(pam_unix)[5448],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
141,Feb,19,21:28:44,combo,sshd(pam_unix)[5451],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
142,Feb,19,21:28:44,combo,sshd(pam_unix)[5452],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
143,Feb,19,21:28:44,combo,sshd(pam_unix)[5457],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
144,Feb,19,21:28:44,combo,sshd(pam_unix)[5454],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
145,Feb,19,21:28:45,combo,sshd(pam_unix)[5459],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.96.97.37  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=211.96.97.37  user=root']"
146,Feb,20,07:24:30,combo,sshd(pam_unix)[5626],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
147,Feb,20,07:24:30,combo,sshd(pam_unix)[5628],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
148,Feb,20,07:24:30,combo,sshd(pam_unix)[5617],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
149,Feb,20,07:24:30,combo,sshd(pam_unix)[5624],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
150,Feb,20,07:24:30,combo,sshd(pam_unix)[5614],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
151,Feb,20,07:24:30,combo,sshd(pam_unix)[5618],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
152,Feb,20,07:24:30,combo,sshd(pam_unix)[5616],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
153,Feb,20,07:24:30,combo,sshd(pam_unix)[5625],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
154,Feb,20,07:24:30,combo,sshd(pam_unix)[5627],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
155,Feb,20,07:24:30,combo,sshd(pam_unix)[5615],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.14.28.60  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=210.14.28.60  user=root']"
156,Feb,20,07:36:03,combo,ftpd[5647],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
157,Feb,20,07:36:03,combo,ftpd[5640],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
158,Feb,20,07:36:03,combo,ftpd[5642],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
159,Feb,20,07:36:03,combo,ftpd[5643],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
160,Feb,20,07:36:03,combo,ftpd[5641],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
161,Feb,20,07:36:03,combo,ftpd[5645],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
162,Feb,20,07:36:03,combo,ftpd[5644],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
163,Feb,20,07:36:03,combo,ftpd[5648],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
164,Feb,20,07:36:03,combo,ftpd[5646],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
165,Feb,20,07:36:03,combo,ftpd[5634],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
166,Feb,20,07:36:03,combo,ftpd[5637],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
167,Feb,20,07:36:03,combo,ftpd[5638],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
168,Feb,20,07:36:03,combo,ftpd[5636],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
169,Feb,20,07:36:03,combo,ftpd[5639],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
170,Feb,20,07:36:03,combo,ftpd[5635],connection from 219.145.93.74 () at Mon Feb 20 07:36:03 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:03', '2006']"
171,Feb,20,07:36:04,combo,ftpd[5649],connection from 219.145.93.74 () at Mon Feb 20 07:36:04 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:04', '2006']"
172,Feb,20,07:36:04,combo,ftpd[5650],connection from 219.145.93.74 () at Mon Feb 20 07:36:04 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:04', '2006']"
173,Feb,20,07:36:06,combo,ftpd[5651],connection from 219.145.93.74 () at Mon Feb 20 07:36:06 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:06', '2006']"
174,Feb,20,07:36:07,combo,ftpd[5652],connection from 219.145.93.74 () at Mon Feb 20 07:36:07 2006,911f3043,connection from <*> <*> at <*> Feb <*> <*>:<*>:<*> <*>,"['219.145.93.74 ()', 'Mon', '20 07', '36:07', '2006']"
175,Feb,20,12:14:13,combo,unix_chkpwd[5702],check pass; user unknown,b780997e,check pass; user unknown,[]
176,Feb,20,12:14:13,combo,sshd(pam_unix)[5688],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vedgi-gw.rosprint.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=vedgi-gw.rosprint.net']"
177,Feb,20,12:14:14,combo,unix_chkpwd[5703],check pass; user unknown,b780997e,check pass; user unknown,[]
178,Feb,20,12:14:14,combo,sshd(pam_unix)[5686],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vedgi-gw.rosprint.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=vedgi-gw.rosprint.net']"
179,Feb,20,12:14:15,combo,unix_chkpwd[5706],check pass; user unknown,b780997e,check pass; user unknown,[]
180,Feb,20,12:14:15,combo,sshd(pam_unix)[5690],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vedgi-gw.rosprint.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=vedgi-gw.rosprint.net']"
181,Feb,20,12:14:17,combo,unix_chkpwd[5708],check pass; user unknown,b780997e,check pass; user unknown,[]
182,Feb,20,12:14:17,combo,sshd(pam_unix)[5694],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vedgi-gw.rosprint.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=vedgi-gw.rosprint.net']"
183,Feb,20,12:14:18,combo,unix_chkpwd[5711],check pass; user unknown,b780997e,check pass; user unknown,[]
184,Feb,20,12:14:18,combo,sshd(pam_unix)[5692],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vedgi-gw.rosprint.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=vedgi-gw.rosprint.net']"
185,Feb,20,12:14:18,combo,unix_chkpwd[5712],check pass; user unknown,b780997e,check pass; user unknown,[]
186,Feb,20,12:14:18,combo,sshd(pam_unix)[5696],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vedgi-gw.rosprint.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=vedgi-gw.rosprint.net']"
187,Feb,20,12:14:23,combo,unix_chkpwd[5724],check pass; user unknown,b780997e,check pass; user unknown,[]
188,Feb,20,12:14:23,combo,sshd(pam_unix)[5698],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vedgi-gw.rosprint.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=vedgi-gw.rosprint.net']"
